clip_index,ID,Day,Group,time_point,clip_filename,source_video,start_frame,stop_frame,n_frames,start_time_s,stop_time_s,duration_s,fps,source_csv,x_split
1,SC30,3,SNr-DTA,t1,SC30_training_day7_clip001_t1_f61-108.mp4,SC30_training_day7.avi,61,108,48.0,2.0333,3.6,1.5667,30.0,SC30_training_day7_clips.csv,3
2,SC30,3,SNr-DTA,t2,SC30_training_day7_clip002_t2_f109-179.mp4,SC30_training_day7.avi,109,179,71.0,3.6333,5.9667,2.3333,30.0,SC30_training_day7_clips.csv,3
3,SC30,3,SNr-DTA,t1,SC30_training_day7_clip003_t1_f1841-1873.mp4,SC30_training_day7.avi,1841,1873,33.0,61.3666,62.4333,1.0667,30.0,SC30_training_day7_clips.csv,3
4,SC30,3,SNr-DTA,t2,SC30_training_day7_clip004_t2_f1874-1944.mp4,SC30_training_day7.avi,1874,1944,71.0,62.4666,64.7999,2.3333,30.0,SC30_training_day7_clips.csv,3
5,SC30,3,SNr-DTA,t1,SC30_training_day7_clip005_t1_f2888-2911.mp4,SC30_training_day7.avi,2888,2911,24.0,96.2666,97.0332,0.7667,30.0,SC30_training_day7_clips.csv,3
6,SC30,3,SNr-DTA,t2,SC30_training_day7_clip006_t2_f2912-2982.mp4,SC30_training_day7.avi,2912,2982,71.0,97.0666,99.3999,2.3333,30.0,SC30_training_day7_clips.csv,3
7,SC30,3,SNr-DTA,t1,SC30_training_day7_clip007_t1_f4146-4208.mp4,SC30_training_day7.avi,4146,4208,63.0,138.1999,140.2665,2.0667,30.0,SC30_training_day7_clips.csv,3
8,SC30,3,SNr-DTA,t2,SC30_training_day7_clip008_t2_f4209-4279.mp4,SC30_training_day7.avi,4209,4279,71.0,140.2999,142.6332,2.3333,30.0,SC30_training_day7_clips.csv,3
9,SC30,3,SNr-DTA,t1,SC30_training_day7_clip009_t1_f5519-5549.mp4,SC30_training_day7.avi,5519,5549,31.0,183.9665,184.9665,1.0,30.0,SC30_training_day7_clips.csv,3
10,SC30,3,SNr-DTA,t2,SC30_training_day7_clip010_t2_f5550-5610.mp4,SC30_training_day7.avi,5550,5610,61.0,184.9998,186.9998,2.0,30.0,SC30_training_day7_clips.csv,3
1,SC30,4,SNr-DTA,t1,SC30_training_day8_clip001_t1_f85-105.mp4,SC30_training_day8.avi,85,105,21.0,2.8333,3.5,0.6667,30.0,SC30_training_day8_clips.csv,4
2,SC30,4,SNr-DTA,t2,SC30_training_day8_clip002_t2_f106-176.mp4,SC30_training_day8.avi,106,176,71.0,3.5333,5.8667,2.3333,30.0,SC30_training_day8_clips.csv,4
3,SC30,4,SNr-DTA,t1,SC30_training_day8_clip003_t1_f978-1012.mp4,SC30_training_day8.avi,978,1012,35.0,32.6,33.7333,1.1333,30.0,SC30_training_day8_clips.csv,4
4,SC30,4,SNr-DTA,t2,SC30_training_day8_clip004_t2_f1013-1083.mp4,SC30_training_day8.avi,1013,1083,71.0,33.7666,36.1,2.3333,30.0,SC30_training_day8_clips.csv,4
5,SC30,4,SNr-DTA,t1,SC30_training_day8_clip005_t1_f1942-1966.mp4,SC30_training_day8.avi,1942,1966,25.0,64.7333,65.5333,0.8,30.0,SC30_training_day8_clips.csv,4
6,SC30,4,SNr-DTA,t2,SC30_training_day8_clip006_t2_f1967-2077.mp4,SC30_training_day8.avi,1967,2077,111.0,65.5666,69.2333,3.6667,30.0,SC30_training_day8_clips.csv,4
7,SC30,4,SNr-DTA,t1,SC30_training_day8_clip007_t1_f2974-3034.mp4,SC30_training_day8.avi,2974,3034,61.0,99.1332,101.1332,2.0,30.0,SC30_training_day8_clips.csv,4
8,SC30,4,SNr-DTA,t2,SC30_training_day8_clip008_t2_f3035-3095.mp4,SC30_training_day8.avi,3035,3095,61.0,101.1666,103.1666,2.0,30.0,SC30_training_day8_clips.csv,4
9,SC30,4,SNr-DTA,t1,SC30_training_day8_clip009_t1_f4199-4222.mp4,SC30_training_day8.avi,4199,4222,24.0,139.9665,140.7332,0.7667,30.0,SC30_training_day8_clips.csv,4
10,SC30,4,SNr-DTA,t2,SC30_training_day8_clip010_t2_f4223-4273.mp4,SC30_training_day8.avi,4223,4273,51.0,140.7665,142.4332,1.6667,30.0,SC30_training_day8_clips.csv,4
1,SC30,5,SNr-DTA,t1,SC30_training_day9_clip001_t1_f64-85.mp4,SC30_training_day9.avi,64,85,22.0,2.1333,2.8333,0.7,30.0,SC30_training_day9_clips.csv,5
2,SC30,5,SNr-DTA,t2,SC30_training_day9_clip002_t2_f86-180.mp4,SC30_training_day9.avi,86,180,95.0,2.8667,6.0,3.1333,30.0,SC30_training_day9_clips.csv,5
3,SC30,5,SNr-DTA,t1,SC30_training_day9_clip003_t1_f2681-2713.mp4,SC30_training_day9.avi,2681,2713,33.0,89.3666,90.4332,1.0667,30.0,SC30_training_day9_clips.csv,5
4,SC30,5,SNr-DTA,t2,SC30_training_day9_clip004_t2_f2714-2773.mp4,SC30_training_day9.avi,2714,2773,60.0,90.4666,92.4332,1.9667,30.0,SC30_training_day9_clips.csv,5
5,SC30,5,SNr-DTA,t1,SC30_training_day9_clip005_t1_f3815-3855.mp4,SC30_training_day9.avi,3815,3855,41.0,127.1665,128.4999,1.3333,30.0,SC30_training_day9_clips.csv,5
6,SC30,5,SNr-DTA,t2,SC30_training_day9_clip006_t2_f3856-3906.mp4,SC30_training_day9.avi,3856,3906,51.0,128.5332,130.1999,1.6667,30.0,SC30_training_day9_clips.csv,5
7,SC30,5,SNr-DTA,t1,SC30_training_day9_clip007_t1_f5024-5047.mp4,SC30_training_day9.avi,5024,5047,24.0,167.4665,168.2332,0.7667,30.0,SC30_training_day9_clips.csv,5
8,SC30,5,SNr-DTA,t2,SC30_training_day9_clip008_t2_f5048-5098.mp4,SC30_training_day9.avi,5048,5098,51.0,168.2665,169.9332,1.6667,30.0,SC30_training_day9_clips.csv,5
9,SC30,5,SNr-DTA,t1,SC30_training_day9_clip009_t1_f6568-6596.mp4,SC30_training_day9.avi,6568,6596,29.0,218.9331,219.8664,0.9333,30.0,SC30_training_day9_clips.csv,5
10,SC30,5,SNr-DTA,t2,SC30_training_day9_clip010_t2_f6597-6647.mp4,SC30_training_day9.avi,6597,6647,51.0,219.8998,221.5664,1.6667,30.0,SC30_training_day9_clips.csv,5
1,SC31,6,SNr-DTA,t1,SC31_training_day10_clip001_t1_f72-106.mp4,SC31_training_day10.avi,72,106,35.0,2.4,3.5333,1.1333,30.0,SC31_training_day10_clips.csv,6
2,SC31,6,SNr-DTA,t2,SC31_training_day10_clip002_t2_f107-157.mp4,SC31_training_day10.avi,107,157,51.0,3.5667,5.2333,1.6667,30.0,SC31_training_day10_clips.csv,6
3,SC31,6,SNr-DTA,t1,SC31_training_day10_clip003_t1_f1211-1253.mp4,SC31_training_day10.avi,1211,1253,43.0,40.3666,41.7666,1.4,30.0,SC31_training_day10_clips.csv,6
4,SC31,6,SNr-DTA,t2,SC31_training_day10_clip004_t2_f1254-1304.mp4,SC31_training_day10.avi,1254,1304,51.0,41.8,43.4666,1.6667,30.0,SC31_training_day10_clips.csv,6
5,SC31,6,SNr-DTA,t1,SC31_training_day10_clip005_t1_f2961-2991.mp4,SC31_training_day10.avi,2961,2991,31.0,98.6999,99.6999,1.0,30.0,SC31_training_day10_clips.csv,6
6,SC31,6,SNr-DTA,t2,SC31_training_day10_clip006_t2_f2992-3052.mp4,SC31_training_day10.avi,2992,3052,61.0,99.7332,101.7332,2.0,30.0,SC31_training_day10_clips.csv,6
7,SC31,6,SNr-DTA,t1,SC31_training_day10_clip007_t1_f3945-3979.mp4,SC31_training_day10.avi,3945,3979,35.0,131.4999,132.6332,1.1333,30.0,SC31_training_day10_clips.csv,6
8,SC31,6,SNr-DTA,t2,SC31_training_day10_clip008_t2_f3980-4038.mp4,SC31_training_day10.avi,3980,4038,59.0,132.6665,134.5999,1.9333,30.0,SC31_training_day10_clips.csv,6
9,SC31,6,SNr-DTA,t1,SC31_training_day10_clip009_t1_f5216-5246.mp4,SC31_training_day10.avi,5216,5246,31.0,173.8665,174.8665,1.0,30.0,SC31_training_day10_clips.csv,6
10,SC31,6,SNr-DTA,t2,SC31_training_day10_clip010_t2_f5247-5289.mp4,SC31_training_day10.avi,5247,5289,43.0,174.8998,176.2998,1.4,30.0,SC31_training_day10_clips.csv,6
1,SC31,1,SNr-DTA,t1,SC31_training_day5_clip001_t1_f90-140.mp4,SC31_training_day5.avi,90,140,51.0,3.0,4.6667,1.6667,30.0,SC31_training_day5_clips.csv,1
2,SC31,1,SNr-DTA,t1,SC31_training_day5_clip002_t1_f1394-1434.mp4,SC31_training_day5.avi,1394,1434,41.0,46.4666,47.8,1.3333,30.0,SC31_training_day5_clips.csv,1
3,SC31,1,SNr-DTA,t1,SC31_training_day5_clip003_t1_f5898-5938.mp4,SC31_training_day5.avi,5898,5938,41.0,196.5998,197.9331,1.3333,30.0,SC31_training_day5_clips.csv,1
4,SC31,1,SNr-DTA,t2,SC31_training_day5_clip004_t2_f5939-6119.mp4,SC31_training_day5.avi,5939,6119,181.0,197.9665,203.9665,6.0,30.0,SC31_training_day5_clips.csv,1
5,SC31,1,SNr-DTA,t1,SC31_training_day5_clip005_t1_f10218-10258.mp4,SC31_training_day5.avi,10218,10258,41.0,340.5997,341.933,1.3333,30.0,SC31_training_day5_clips.csv,1
6,SC31,1,SNr-DTA,t2,SC31_training_day5_clip006_t2_f10259-10509.mp4,SC31_training_day5.avi,10259,10509,251.0,341.9663,350.2996,8.3333,30.0,SC31_training_day5_clips.csv,1
7,SC31,1,SNr-DTA,t1,SC31_training_day5_clip007_t1_f13596-13647.mp4,SC31_training_day5.avi,13596,13647,52.0,453.1995,454.8995,1.7,30.0,SC31_training_day5_clips.csv,1
8,SC31,1,SNr-DTA,t2,SC31_training_day5_clip008_t2_f13648-13998.mp4,SC31_training_day5.avi,13648,13998,351.0,454.9329,466.5995,11.6667,30.0,SC31_training_day5_clips.csv,1
1,SC31,2,SNr-DTA,t1,SC31_training_day6_clip001_t1_f76-286.mp4,SC31_training_day6.avi,76,286,211.0,2.5333,9.5333,7.0,30.0,SC31_training_day6_clips.csv,2
2,SC31,2,SNr-DTA,t1,SC31_training_day6_clip002_t1_f2337-2407.mp4,SC31_training_day6.avi,2337,2407,71.0,77.8999,80.2333,2.3333,30.0,SC31_training_day6_clips.csv,2
3,SC31,2,SNr-DTA,t2,SC31_training_day6_clip003_t2_f2408-2618.mp4,SC31_training_day6.avi,2408,2618,211.0,80.2666,87.2666,7.0,30.0,SC31_training_day6_clips.csv,2
4,SC31,2,SNr-DTA,t1,SC31_training_day6_clip004_t1_f3575-3645.mp4,SC31_training_day6.avi,3575,3645,71.0,119.1665,121.4999,2.3333,30.0,SC31_training_day6_clips.csv,2
5,SC31,2,SNr-DTA,t2,SC31_training_day6_clip005_t2_f3646-3886.mp4,SC31_training_day6.avi,3646,3886,241.0,121.5332,129.5332,8.0,30.0,SC31_training_day6_clips.csv,2
6,SC31,2,SNr-DTA,t1,SC31_training_day6_clip006_t1_f4463-4563.mp4,SC31_training_day6.avi,4463,4563,101.0,148.7665,152.0998,3.3333,30.0,SC31_training_day6_clips.csv,2
1,SC31,3,SNr-DTA,t1,SC31_training_day7_clip001_t1_f71-261.mp4,SC31_training_day7.avi,71,261,191.0,2.3667,8.7,6.3333,30.0,SC31_training_day7_clips.csv,3
2,SC31,3,SNr-DTA,t2,SC31_training_day7_clip002_t2_f262-522.mp4,SC31_training_day7.avi,262,522,261.0,8.7333,17.4,8.6667,30.0,SC31_training_day7_clips.csv,3
3,SC31,3,SNr-DTA,t1,SC31_training_day7_clip003_t1_f3476-3546.mp4,SC31_training_day7.avi,3476,3546,71.0,115.8666,118.1999,2.3333,30.0,SC31_training_day7_clips.csv,3
4,SC31,3,SNr-DTA,t2,SC31_training_day7_clip004_t2_f3547-3747.mp4,SC31_training_day7.avi,3547,3747,201.0,118.2332,124.8999,6.6667,30.0,SC31_training_day7_clips.csv,3
5,SC31,3,SNr-DTA,t1,SC31_training_day7_clip005_t1_f4228-4278.mp4,SC31_training_day7.avi,4228,4278,51.0,140.9332,142.5999,1.6667,30.0,SC31_training_day7_clips.csv,3
6,SC31,3,SNr-DTA,t2,SC31_training_day7_clip006_t2_f4279-4399.mp4,SC31_training_day7.avi,4279,4399,121.0,142.6332,146.6332,4.0,30.0,SC31_training_day7_clips.csv,3
7,SC31,3,SNr-DTA,t1,SC31_training_day7_clip007_t1_f5714-5754.mp4,SC31_training_day7.avi,5714,5754,41.0,190.4665,191.7998,1.3333,30.0,SC31_training_day7_clips.csv,3
8,SC31,3,SNr-DTA,t2,SC31_training_day7_clip008_t2_f5755-5825.mp4,SC31_training_day7.avi,5755,5825,71.0,191.8331,194.1665,2.3333,30.0,SC31_training_day7_clips.csv,3
9,SC31,3,SNr-DTA,t1,SC31_training_day7_clip009_t1_f7795-7875.mp4,SC31_training_day7.avi,7795,7875,81.0,259.8331,262.4997,2.6667,30.0,SC31_training_day7_clips.csv,3
10,SC31,3,SNr-DTA,t2,SC31_training_day7_clip010_t2_f7876-7996.mp4,SC31_training_day7.avi,7876,7996,121.0,262.5331,266.5331,4.0,30.0,SC31_training_day7_clips.csv,3
1,SC31,4,SNr-DTA,t1,SC31_training_day8_clip001_t1_f82-122.mp4,SC31_training_day8.avi,82,122,41.0,2.7333,4.0667,1.3333,30.0,SC31_training_day8_clips.csv,4
2,SC31,4,SNr-DTA,t2,SC31_training_day8_clip002_t2_f124-191.mp4,SC31_training_day8.avi,124,191,68.0,4.1333,6.3667,2.2333,30.0,SC31_training_day8_clips.csv,4
3,SC31,4,SNr-DTA,t1,SC31_training_day8_clip003_t1_f1488-1528.mp4,SC31_training_day8.avi,1488,1528,41.0,49.6,50.9333,1.3333,30.0,SC31_training_day8_clips.csv,4
4,SC31,4,SNr-DTA,t2,SC31_training_day8_clip004_t2_f1529-1619.mp4,SC31_training_day8.avi,1529,1619,91.0,50.9666,53.9666,3.0,30.0,SC31_training_day8_clips.csv,4
5,SC31,4,SNr-DTA,t1,SC31_training_day8_clip005_t1_f2883-2923.mp4,SC31_training_day8.avi,2883,2923,41.0,96.0999,97.4332,1.3333,30.0,SC31_training_day8_clips.csv,4
6,SC31,4,SNr-DTA,t2,SC31_training_day8_clip006_t2_f2924-3004.mp4,SC31_training_day8.avi,2924,3004,81.0,97.4666,100.1332,2.6667,30.0,SC31_training_day8_clips.csv,4
7,SC31,4,SNr-DTA,t1,SC31_training_day8_clip007_t1_f3413-3453.mp4,SC31_training_day8.avi,3413,3453,41.0,113.7666,115.0999,1.3333,30.0,SC31_training_day8_clips.csv,4
8,SC31,4,SNr-DTA,t2,SC31_training_day8_clip008_t2_f3454-3514.mp4,SC31_training_day8.avi,3454,3514,61.0,115.1332,117.1332,2.0,30.0,SC31_training_day8_clips.csv,4
9,SC31,4,SNr-DTA,t1,SC31_training_day8_clip009_t1_f4322-4355.mp4,SC31_training_day8.avi,4322,4355,34.0,144.0665,145.1665,1.1,30.0,SC31_training_day8_clips.csv,4
10,SC31,4,SNr-DTA,t2,SC31_training_day8_clip010_t2_f4356-4446.mp4,SC31_training_day8.avi,4356,4446,91.0,145.1999,148.1999,3.0,30.0,SC31_training_day8_clips.csv,4
1,SC31,5,SNr-DTA,t1,SC31_training_day9_clip001_t1_f57-97.mp4,SC31_training_day9.avi,57,97,41.0,1.9,3.2333,1.3333,30.0,SC31_training_day9_clips.csv,5
2,SC31,5,SNr-DTA,t2,SC31_training_day9_clip002_t2_f98-188.mp4,SC31_training_day9.avi,98,188,91.0,3.2667,6.2667,3.0,30.0,SC31_training_day9_clips.csv,5
3,SC31,5,SNr-DTA,t1,SC31_training_day9_clip003_t1_f1931-1985.mp4,SC31_training_day9.avi,1931,1985,55.0,64.3666,66.1666,1.8,30.0,SC31_training_day9_clips.csv,5
4,SC31,5,SNr-DTA,t2,SC31_training_day9_clip004_t2_f1986-2046.mp4,SC31_training_day9.avi,1986,2046,61.0,66.1999,68.1999,2.0,30.0,SC31_training_day9_clips.csv,5
5,SC31,5,SNr-DTA,t1,SC31_training_day9_clip005_t1_f3239-3289.mp4,SC31_training_day9.avi,3239,3289,51.0,107.9666,109.6332,1.6667,30.0,SC31_training_day9_clips.csv,5
6,SC31,5,SNr-DTA,t2,SC31_training_day9_clip006_t2_f3290-3360.mp4,SC31_training_day9.avi,3290,3360,71.0,109.6666,111.9999,2.3333,30.0,SC31_training_day9_clips.csv,5
7,SC31,5,SNr-DTA,t1,SC31_training_day9_clip007_t1_f3823-3855.mp4,SC31_training_day9.avi,3823,3855,33.0,127.4332,128.4999,1.0667,30.0,SC31_training_day9_clips.csv,5
8,SC31,5,SNr-DTA,t2,SC31_training_day9_clip008_t2_f3856-3906.mp4,SC31_training_day9.avi,3856,3906,51.0,128.5332,130.1999,1.6667,30.0,SC31_training_day9_clips.csv,5
1,SC32,6,SNr-DTA,t1,SC32_training_day10_clip001_t1_f67-99.mp4,SC32_training_day10.avi,67,99,33.0,2.2333,3.3,1.0667,30.0,SC32_training_day10_clips.csv,6
2,SC32,6,SNr-DTA,t2,SC32_training_day10_clip002_t2_f100-200.mp4,SC32_training_day10.avi,100,200,101.0,3.3333,6.6667,3.3333,30.0,SC32_training_day10_clips.csv,6
3,SC32,6,SNr-DTA,t1,SC32_training_day10_clip003_t1_f905-936.mp4,SC32_training_day10.avi,905,936,32.0,30.1666,31.2,1.0333,30.0,SC32_training_day10_clips.csv,6
4,SC32,6,SNr-DTA,t2,SC32_training_day10_clip004_t2_f937-1067.mp4,SC32_training_day10.avi,937,1067,131.0,31.2333,35.5666,4.3333,30.0,SC32_training_day10_clips.csv,6
5,SC32,6,SNr-DTA,t1,SC32_training_day10_clip005_t1_f1714-1754.mp4,SC32_training_day10.avi,1714,1754,41.0,57.1333,58.4666,1.3333,30.0,SC32_training_day10_clips.csv,6
6,SC32,6,SNr-DTA,t2,SC32_training_day10_clip006_t2_f1755-1825.mp4,SC32_training_day10.avi,1755,1825,71.0,58.4999,60.8333,2.3333,30.0,SC32_training_day10_clips.csv,6
7,SC32,6,SNr-DTA,t1,SC32_training_day10_clip007_t1_f2404-2454.mp4,SC32_training_day10.avi,2404,2454,51.0,80.1333,81.7999,1.6667,30.0,SC32_training_day10_clips.csv,6
8,SC32,6,SNr-DTA,t2,SC32_training_day10_clip008_t2_f2455-2525.mp4,SC32_training_day10.avi,2455,2525,71.0,81.8333,84.1666,2.3333,30.0,SC32_training_day10_clips.csv,6
9,SC32,6,SNr-DTA,t1,SC32_training_day10_clip009_t1_f3613-3643.mp4,SC32_training_day10.avi,3613,3643,31.0,120.4332,121.4332,1.0,30.0,SC32_training_day10_clips.csv,6
10,SC32,6,SNr-DTA,t2,SC32_training_day10_clip010_t2_f3644-3724.mp4,SC32_training_day10.avi,3644,3724,81.0,121.4665,124.1332,2.6667,30.0,SC32_training_day10_clips.csv,6
1,SC32,1,SNr-DTA,t1,SC32_training_day5_clip001_t1_f214-264.mp4,SC32_training_day5.avi,214,264,51.0,7.1333,8.8,1.6667,30.0,SC32_training_day5_clips.csv,1
2,SC32,1,SNr-DTA,t2,SC32_training_day5_clip002_t2_f265-385.mp4,SC32_training_day5.avi,265,385,121.0,8.8333,12.8333,4.0,30.0,SC32_training_day5_clips.csv,1
3,SC32,1,SNr-DTA,t1,SC32_training_day5_clip003_t1_f1570-1610.mp4,SC32_training_day5.avi,1570,1610,41.0,52.3333,53.6666,1.3333,30.0,SC32_training_day5_clips.csv,1
4,SC32,1,SNr-DTA,t2,SC32_training_day5_clip004_t2_f1611-1711.mp4,SC32_training_day5.avi,1611,1711,101.0,53.6999,57.0333,3.3333,30.0,SC32_training_day5_clips.csv,1
5,SC32,1,SNr-DTA,t1,SC32_training_day5_clip005_t1_f4259-4299.mp4,SC32_training_day5.avi,4259,4299,41.0,141.9665,143.2999,1.3333,30.0,SC32_training_day5_clips.csv,1
6,SC32,1,SNr-DTA,t2,SC32_training_day5_clip006_t2_f4300-4360.mp4,SC32_training_day5.avi,4300,4360,61.0,143.3332,145.3332,2.0,30.0,SC32_training_day5_clips.csv,1
7,SC32,1,SNr-DTA,t1,SC32_training_day5_clip007_t1_f5468-5504.mp4,SC32_training_day5.avi,5468,5504,37.0,182.2665,183.4665,1.2,30.0,SC32_training_day5_clips.csv,1
8,SC32,1,SNr-DTA,t2,SC32_training_day5_clip008_t2_f5505-5615.mp4,SC32_training_day5.avi,5505,5615,111.0,183.4998,187.1665,3.6667,30.0,SC32_training_day5_clips.csv,1
9,SC32,1,SNr-DTA,t1,SC32_training_day5_clip009_t1_f6888-6917.mp4,SC32_training_day5.avi,6888,6917,30.0,229.5998,230.5664,0.9667,30.0,SC32_training_day5_clips.csv,1
1,SC32,2,SNr-DTA,t1,SC32_training_day6_clip001_t1_f116-206.mp4,SC32_training_day6.avi,116,206,91.0,3.8667,6.8667,3.0,30.0,SC32_training_day6_clips.csv,2
2,SC32,2,SNr-DTA,t2,SC32_training_day6_clip002_t2_f207-407.mp4,SC32_training_day6.avi,207,407,201.0,6.9,13.5667,6.6667,30.0,SC32_training_day6_clips.csv,2
3,SC32,2,SNr-DTA,t1,SC32_training_day6_clip003_t1_f1663-1723.mp4,SC32_training_day6.avi,1663,1723,61.0,55.4333,57.4333,2.0,30.0,SC32_training_day6_clips.csv,2
4,SC32,2,SNr-DTA,t2,SC32_training_day6_clip004_t2_f1724-1794.mp4,SC32_training_day6.avi,1724,1794,71.0,57.4666,59.7999,2.3333,30.0,SC32_training_day6_clips.csv,2
5,SC32,2,SNr-DTA,t1,SC32_training_day6_clip005_t1_f2409-2444.mp4,SC32_training_day6.avi,2409,2444,36.0,80.2999,81.4666,1.1667,30.0,SC32_training_day6_clips.csv,2
6,SC32,2,SNr-DTA,t2,SC32_training_day6_clip006_t2_f2445-2495.mp4,SC32_training_day6.avi,2445,2495,51.0,81.4999,83.1666,1.6667,30.0,SC32_training_day6_clips.csv,2
7,SC32,2,SNr-DTA,t1,SC32_training_day6_clip007_t1_f3999-4039.mp4,SC32_training_day6.avi,3999,4039,41.0,133.2999,134.6332,1.3333,30.0,SC32_training_day6_clips.csv,2
8,SC32,2,SNr-DTA,t2,SC32_training_day6_clip008_t2_f4040-4140.mp4,SC32_training_day6.avi,4040,4140,101.0,134.6665,137.9999,3.3333,30.0,SC32_training_day6_clips.csv,2
9,SC32,2,SNr-DTA,t1,SC32_training_day6_clip009_t1_f4668-4708.mp4,SC32_training_day6.avi,4668,4708,41.0,155.5998,156.9332,1.3333,30.0,SC32_training_day6_clips.csv,2
10,SC32,2,SNr-DTA,t2,SC32_training_day6_clip010_t2_f4709-4779.mp4,SC32_training_day6.avi,4709,4779,71.0,156.9665,159.2998,2.3333,30.0,SC32_training_day6_clips.csv,2
1,SC32,3,SNr-DTA,t1,SC32_training_day7_clip001_t1_f107-157.mp4,SC32_training_day7.avi,107,157,51.0,3.5667,5.2333,1.6667,30.0,SC32_training_day7_clips.csv,3
2,SC32,3,SNr-DTA,t2,SC32_training_day7_clip002_t2_f158-248.mp4,SC32_training_day7.avi,158,248,91.0,5.2667,8.2667,3.0,30.0,SC32_training_day7_clips.csv,3
3,SC32,3,SNr-DTA,t1,SC32_training_day7_clip003_t1_f2786-2846.mp4,SC32_training_day7.avi,2786,2846,61.0,92.8666,94.8666,2.0,30.0,SC32_training_day7_clips.csv,3
4,SC32,3,SNr-DTA,t2,SC32_training_day7_clip004_t2_f2847-2997.mp4,SC32_training_day7.avi,2847,2997,151.0,94.8999,99.8999,5.0,30.0,SC32_training_day7_clips.csv,3
5,SC32,3,SNr-DTA,t1,SC32_training_day7_clip005_t1_f5505-5555.mp4,SC32_training_day7.avi,5505,5555,51.0,183.4998,185.1665,1.6667,30.0,SC32_training_day7_clips.csv,3
6,SC32,3,SNr-DTA,t2,SC32_training_day7_clip006_t2_f5556-5636.mp4,SC32_training_day7.avi,5556,5636,81.0,185.1998,187.8665,2.6667,30.0,SC32_training_day7_clips.csv,3
7,SC32,3,SNr-DTA,t1,SC32_training_day7_clip007_t1_f6739-6779.mp4,SC32_training_day7.avi,6739,6779,41.0,224.6331,225.9664,1.3333,30.0,SC32_training_day7_clips.csv,3
8,SC32,3,SNr-DTA,t2,SC32_training_day7_clip008_t2_f6780-6870.mp4,SC32_training_day7.avi,6780,6870,91.0,225.9998,228.9998,3.0,30.0,SC32_training_day7_clips.csv,3
9,SC32,3,SNr-DTA,t1,SC32_training_day7_clip009_t1_f4672-4712.mp4,SC32_training_day7.avi,4672,4712,41.0,155.7332,157.0665,1.3333,30.0,SC32_training_day7_clips.csv,3
10,SC32,3,SNr-DTA,t2,SC32_training_day7_clip010_t2_f4713-4843.mp4,SC32_training_day7.avi,4713,4843,131.0,157.0998,161.4332,4.3333,30.0,SC32_training_day7_clips.csv,3
1,SC32,4,SNr-DTA,t1,SC32_training_day8_clip001_t1_f216-256.mp4,SC32_training_day8.avi,216,256,41.0,7.2,8.5333,1.3333,30.0,SC32_training_day8_clips.csv,4
2,SC32,4,SNr-DTA,t1,SC32_training_day8_clip002_t1_f796-826.mp4,SC32_training_day8.avi,796,826,31.0,26.5333,27.5333,1.0,30.0,SC32_training_day8_clips.csv,4
3,SC32,4,SNr-DTA,t2,SC32_training_day8_clip003_t2_f827-927.mp4,SC32_training_day8.avi,827,927,101.0,27.5666,30.9,3.3333,30.0,SC32_training_day8_clips.csv,4
4,SC32,4,SNr-DTA,t1,SC32_training_day8_clip004_t1_f1398-1448.mp4,SC32_training_day8.avi,1398,1448,51.0,46.6,48.2666,1.6667,30.0,SC32_training_day8_clips.csv,4
5,SC32,4,SNr-DTA,t2,SC32_training_day8_clip005_t2_f1449-1509.mp4,SC32_training_day8.avi,1449,1509,61.0,48.3,50.2999,2.0,30.0,SC32_training_day8_clips.csv,4
6,SC32,4,SNr-DTA,t1,SC32_training_day8_clip006_t1_f2614-2654.mp4,SC32_training_day8.avi,2614,2654,41.0,87.1332,88.4666,1.3333,30.0,SC32_training_day8_clips.csv,4
7,SC32,4,SNr-DTA,t2,SC32_training_day8_clip007_t2_f2655-2725.mp4,SC32_training_day8.avi,2655,2725,71.0,88.4999,90.8332,2.3333,30.0,SC32_training_day8_clips.csv,4
8,SC32,4,SNr-DTA,t1,SC32_training_day8_clip008_t1_f3817-3857.mp4,SC32_training_day8.avi,3817,3857,41.0,127.2332,128.5665,1.3333,30.0,SC32_training_day8_clips.csv,4
9,SC32,4,SNr-DTA,t2,SC32_training_day8_clip009_t2_f3858-3928.mp4,SC32_training_day8.avi,3858,3928,71.0,128.5999,130.9332,2.3333,30.0,SC32_training_day8_clips.csv,4
1,SC32,5,SNr-DTA,t1,SC32_training_day9_clip001_t1_f79-110.mp4,SC32_training_day9.avi,79,110,32.0,2.6333,3.6667,1.0333,30.0,SC32_training_day9_clips.csv,5
2,SC32,5,SNr-DTA,t2,SC32_training_day9_clip002_t2_f111-219.mp4,SC32_training_day9.avi,111,219,109.0,3.7,7.3,3.6,30.0,SC32_training_day9_clips.csv,5
3,SC32,5,SNr-DTA,t1,SC32_training_day9_clip003_t1_f1500-1546.mp4,SC32_training_day9.avi,1500,1546,47.0,49.9999,51.5333,1.5333,30.0,SC32_training_day9_clips.csv,5
4,SC32,5,SNr-DTA,t2,SC32_training_day9_clip004_t2_f1547-1645.mp4,SC32_training_day9.avi,1547,1645,99.0,51.5666,54.8333,3.2667,30.0,SC32_training_day9_clips.csv,5
5,SC32,5,SNr-DTA,t1,SC32_training_day9_clip005_t1_f2577-2612.mp4,SC32_training_day9.avi,2577,2612,36.0,85.8999,87.0666,1.1667,30.0,SC32_training_day9_clips.csv,5
